 time            v(Ain)          v(COMPout)     
 1.11365000e-05  5.46875000e-01  1.20765894e-02 
 1.11375000e-05  5.46875000e-01  1.20764268e-02 
 1.11385000e-05  5.46875000e-01  1.20762805e-02 
 1.11395000e-05  5.46875000e-01  1.20761180e-02 
 1.11405000e-05  5.46875000e-01  1.20759719e-02 
 1.11415000e-05  5.46875000e-01  1.20758095e-02 
 1.11425000e-05  5.46875000e-01  1.20756634e-02 
 1.11435000e-05  5.46875000e-01  1.20755011e-02 
 1.11445000e-05  5.46875000e-01  1.20753551e-02 
 1.11455000e-05  5.46875000e-01  1.20751929e-02 
 1.11465000e-05  5.46875000e-01  1.20750471e-02 
 1.11475000e-05  5.46875000e-01  1.20748849e-02 
 1.11485000e-05  5.46875000e-01  1.20747392e-02 
 1.11495000e-05  5.46875000e-01  1.20745771e-02 
 1.11505000e-05  5.46875000e-01  1.20744315e-02 
 1.11515000e-05  5.46875000e-01  1.20742695e-02 
 1.11525000e-05  5.46875000e-01  1.20741239e-02 
 1.11535000e-05  5.46875000e-01  1.20739621e-02 
 1.11545000e-05  5.46875000e-01  1.20738166e-02 
 1.11555000e-05  5.46875000e-01  1.20736549e-02 
 1.11565000e-05  5.46875000e-01  1.20735095e-02 
 1.11575000e-05  5.46875000e-01  1.20733478e-02 
 1.11585000e-05  5.46875000e-01  1.20732025e-02 
 1.11595000e-05  5.46875000e-01  1.20730410e-02 
 1.11605000e-05  5.46875000e-01  1.20728958e-02 
 1.11615000e-05  5.46875000e-01  1.20727343e-02 
 1.11625000e-05  5.46875000e-01  1.20725892e-02 
 1.11635000e-05  5.46875000e-01  1.20724278e-02 
 1.11645000e-05  5.46875000e-01  1.20722828e-02 
 1.11655000e-05  5.46875000e-01  1.20721215e-02 
 1.11665000e-05  5.46875000e-01  1.20719766e-02 
 1.11675000e-05  5.46875000e-01  1.20718154e-02 
 1.11685000e-05  5.46875000e-01  1.20716706e-02 
 1.11695000e-05  5.46875000e-01  1.20715095e-02 
 1.11705000e-05  5.46875000e-01  1.20713647e-02 
 1.11715000e-05  5.46875000e-01  1.20712038e-02 
 1.11725000e-05  5.46875000e-01  1.20710591e-02 
 1.11735000e-05  5.46875000e-01  1.20708982e-02 
 1.11745000e-05  5.46875000e-01  1.20707536e-02 
 1.11755000e-05  5.46875000e-01  1.20705928e-02 
 1.11765000e-05  5.46875000e-01  1.20704484e-02 
 1.11775000e-05  5.46875000e-01  1.20702877e-02 
 1.11785000e-05  5.46875000e-01  1.20701433e-02 
 1.11795000e-05  5.46875000e-01  1.20699827e-02 
 1.11805000e-05  5.46875000e-01  1.20698384e-02 
 1.11815000e-05  5.46875000e-01  1.20696779e-02 
 1.11825000e-05  5.46875000e-01  1.20695336e-02 
 1.11835000e-05  5.46875000e-01  1.20693732e-02 
 1.11845000e-05  5.46875000e-01  1.20692291e-02 
 1.11855000e-05  5.46875000e-01  1.20690688e-02 
 1.11865000e-05  5.46875000e-01  1.20689248e-02 
 1.11875000e-05  5.46875000e-01  1.20687646e-02 
 1.11885000e-05  5.46875000e-01  1.20686206e-02 
 1.11895000e-05  5.46875000e-01  1.20684605e-02 
 1.11905000e-05  5.46875000e-01  1.20683166e-02 
 1.11915000e-05  5.46875000e-01  1.20681566e-02 
 1.11925000e-05  5.46875000e-01  1.20680128e-02 
 1.11935000e-05  5.46875000e-01  1.20678529e-02 
 1.11945000e-05  5.46875000e-01  1.20677092e-02 
 1.11955000e-05  5.46875000e-01  1.20675494e-02 
 1.11965000e-05  5.46875000e-01  1.20674058e-02 
 1.11975000e-05  5.46875000e-01  1.20672461e-02 
 1.11985000e-05  5.46875000e-01  1.20671026e-02 
 1.11995000e-05  5.46875000e-01  1.20669429e-02 
 1.12005000e-05  5.46875000e-01  1.20667995e-02 
 1.12015000e-05  5.46875000e-01  1.20666399e-02 
 1.12025000e-05  5.46875000e-01  1.20664966e-02 
 1.12035000e-05  5.46875000e-01  1.20663372e-02 
 1.12045000e-05  5.46875000e-01  1.20661939e-02 
 1.12055000e-05  5.46875000e-01  1.20660346e-02 
 1.12065000e-05  5.46875000e-01  1.20658914e-02 
 1.12075000e-05  5.46875000e-01  1.20657321e-02 
 1.12085000e-05  5.46875000e-01  1.20655891e-02 
 1.12095000e-05  5.46875000e-01  1.20654299e-02 
 1.12105000e-05  5.46875000e-01  1.20652869e-02 
 1.12115000e-05  5.46875000e-01  1.20651279e-02 
 1.12125000e-05  5.46875000e-01  1.20649850e-02 
 1.12135000e-05  5.46875000e-01  1.20648260e-02 
 1.12145000e-05  5.46875000e-01  1.20646832e-02 
 1.12155000e-05  5.46875000e-01  1.20645243e-02 
 1.12165000e-05  5.46875000e-01  1.20643816e-02 
 1.12175000e-05  5.46875000e-01  1.20642228e-02 
 1.12185000e-05  5.46875000e-01  1.20640802e-02 
 1.12195000e-05  5.46875000e-01  1.20639215e-02 
 1.12205000e-05  5.46875000e-01  1.20637789e-02 
 1.12215000e-05  5.46875000e-01  1.20636203e-02 
 1.12225000e-05  5.46875000e-01  1.20634779e-02 
 1.12235000e-05  5.46875000e-01  1.20633194e-02 
 1.12245000e-05  5.46875000e-01  1.20631770e-02 
 1.12255000e-05  5.46875000e-01  1.20630186e-02 
 1.12265000e-05  5.46875000e-01  1.20628763e-02 
 1.12275000e-05  5.46875000e-01  1.20627180e-02 
 1.12285000e-05  5.46875000e-01  1.20625758e-02 
 1.12295000e-05  5.46875000e-01  1.20624176e-02 
 1.12305000e-05  5.46875000e-01  1.20622755e-02 
 1.12315000e-05  5.46875000e-01  1.20621173e-02 
 1.12325000e-05  5.46875000e-01  1.20619753e-02 
 1.12335000e-05  5.46875000e-01  1.20618173e-02 
 1.12345000e-05  5.46875000e-01  1.20616753e-02 
 1.12355000e-05  5.46875000e-01  1.20615174e-02 
 1.12365000e-05  5.46875000e-01  1.20613755e-02 
 1.12375000e-05  5.46875000e-01  1.20612177e-02 
 1.12385000e-05  5.46875000e-01  1.20610759e-02 
 1.12395000e-05  5.46875000e-01  1.20609181e-02 
 1.12405000e-05  5.46875000e-01  1.20607765e-02 
 1.12415000e-05  5.46875000e-01  1.20606188e-02 
 1.12425000e-05  5.46875000e-01  1.20604772e-02 
 1.12435000e-05  5.46875000e-01  1.20603196e-02 
 1.12445000e-05  5.46875000e-01  1.20601782e-02 
 1.12455000e-05  5.46875000e-01  1.20600207e-02 
 1.12465000e-05  5.46875000e-01  1.20598793e-02 
 1.12475000e-05  5.46875000e-01  1.20597218e-02 
 1.12485000e-05  5.46875000e-01  1.20595805e-02 
 1.12495000e-05  5.46875000e-01  1.20594232e-02 
 1.12505000e-05  5.46875000e-01  1.20592820e-02 
 1.12515000e-05  5.46875000e-01  1.20591248e-02 
 1.12525000e-05  5.46875000e-01  1.20589836e-02 
 1.12535000e-05  5.46875000e-01  1.20588265e-02 
 1.12545000e-05  5.46875000e-01  1.20586855e-02 
 1.12555000e-05  5.46875000e-01  1.20585284e-02 
 1.12565000e-05  5.46875000e-01  1.20583874e-02 
 1.12575000e-05  5.46875000e-01  1.20582305e-02 
 1.12585000e-05  5.46875000e-01  1.20580896e-02 
 1.12595000e-05  5.46875000e-01  1.20579327e-02 
 1.12605000e-05  5.46875000e-01  1.20577920e-02 
 1.12615000e-05  5.46875000e-01  1.20576352e-02 
 1.12625000e-05  5.46875000e-01  1.20574945e-02 
 1.12635000e-05  5.46875000e-01  1.20573378e-02 
 1.12645000e-05  5.46875000e-01  1.20571972e-02 
 1.12655000e-05  5.46875000e-01  1.20570406e-02 
 1.12665000e-05  5.46875000e-01  1.20569001e-02 
 1.12675000e-05  5.46875000e-01  1.20567436e-02 
 1.12685000e-05  5.46875000e-01  1.20566031e-02 
 1.12695000e-05  5.46875000e-01  1.20564467e-02 
 1.12705000e-05  5.46875000e-01  1.20563063e-02 
 1.12715000e-05  5.46875000e-01  1.20561500e-02 
 1.12725000e-05  5.46875000e-01  1.20560098e-02 
 1.12735000e-05  5.46875000e-01  1.20558535e-02 
 1.12745000e-05  5.46875000e-01  1.20557133e-02 
 1.12755000e-05  5.46875000e-01  1.20555572e-02 
 1.12765000e-05  5.46875000e-01  1.20554171e-02 
 1.12775000e-05  5.46875000e-01  1.20552610e-02 
 1.12785000e-05  5.46875000e-01  1.20551210e-02 
 1.12795000e-05  5.46875000e-01  1.20549651e-02 
 1.12805000e-05  5.46875000e-01  1.20548251e-02 
 1.12815000e-05  5.46875000e-01  1.20546693e-02 
 1.12825000e-05  5.46875000e-01  1.20545294e-02 
 1.12835000e-05  5.46875000e-01  1.20543736e-02 
 1.12845000e-05  5.46875000e-01  1.20542339e-02 
 1.12855000e-05  5.46875000e-01  1.20540782e-02 
 1.12865000e-05  5.46875000e-01  1.20539385e-02 
 1.12875000e-05  5.46875000e-01  1.20537829e-02 
 1.12885000e-05  5.46875000e-01  1.20536433e-02 
 1.12895000e-05  5.46875000e-01  1.20534878e-02 
 1.12905000e-05  5.46875000e-01  1.20533483e-02 
 1.12915000e-05  5.46875000e-01  1.20531929e-02 
 1.12925000e-05  5.46875000e-01  1.20530535e-02 
 1.12935000e-05  5.46875000e-01  1.20528981e-02 
 1.12945000e-05  5.46875000e-01  1.20527588e-02 
 1.12955000e-05  5.46875000e-01  1.20526035e-02 
 1.12965000e-05  5.46875000e-01  1.20524643e-02 
 1.12975000e-05  5.46875000e-01  1.20523091e-02 
 1.12985000e-05  5.46875000e-01  1.20521700e-02 
 1.12995000e-05  5.46875000e-01  1.20520149e-02 
 1.13005000e-05  5.46875000e-01  1.20518758e-02 
 1.13015000e-05  5.46875000e-01  1.20517208e-02 
 1.13025000e-05  5.46875000e-01  1.20515819e-02 
 1.13035000e-05  5.46875000e-01  1.20514270e-02 
 1.13045000e-05  5.46875000e-01  1.20512881e-02 
 1.13055000e-05  5.46875000e-01  1.20511332e-02 
 1.13065000e-05  5.46875000e-01  1.20509944e-02 
 1.13075000e-05  5.46875000e-01  1.20508397e-02 
 1.13085000e-05  5.46875000e-01  1.20507010e-02 
 1.13095000e-05  5.46875000e-01  1.20505463e-02 
 1.13105000e-05  5.46875000e-01  1.20504077e-02 
 1.13115000e-05  5.46875000e-01  1.20502531e-02 
 1.13125000e-05  5.46875000e-01  1.20501146e-02 
 1.13135000e-05  5.46875000e-01  1.20499601e-02 
 1.13145000e-05  5.46875000e-01  1.20498216e-02 
 1.13155000e-05  5.46875000e-01  1.20496673e-02 
 1.13165000e-05  5.46875000e-01  1.20495289e-02 
 1.13175000e-05  5.46875000e-01  1.20493746e-02 
 1.13185000e-05  5.46875000e-01  1.20492363e-02 
 1.13195000e-05  5.46875000e-01  1.20490821e-02 
 1.13205000e-05  5.46875000e-01  1.20489439e-02 
 1.13215000e-05  5.46875000e-01  1.20487897e-02 
 1.13225000e-05  5.46875000e-01  1.20486516e-02 
 1.13235000e-05  5.46875000e-01  1.20484976e-02 
 1.13245000e-05  5.46875000e-01  1.20483595e-02 
 1.13255000e-05  5.46875000e-01  1.20482056e-02 
 1.13265000e-05  5.46875000e-01  1.20480676e-02 
 1.13275000e-05  5.46875000e-01  1.20479138e-02 
 1.13285000e-05  5.46875000e-01  1.20477759e-02 
 1.13295000e-05  5.46875000e-01  1.20476221e-02 
 1.13305000e-05  5.46875000e-01  1.20474843e-02 
 1.13315000e-05  5.46875000e-01  1.20473306e-02 
 1.13325000e-05  5.46875000e-01  1.20471929e-02 
 1.13335000e-05  5.46875000e-01  1.20470393e-02 
 1.13345000e-05  5.46875000e-01  1.20469017e-02 
 1.13355000e-05  5.46875000e-01  1.20467482e-02 
 1.13365000e-05  5.46875000e-01  1.20466106e-02 
 1.13375000e-05  5.46875000e-01  1.20464572e-02 
 1.13385000e-05  5.46875000e-01  1.20463197e-02 
 1.13395000e-05  5.46875000e-01  1.20461664e-02 
 1.13405000e-05  5.46875000e-01  1.20460290e-02 
 1.13415000e-05  5.46875000e-01  1.20458758e-02 
 1.13425000e-05  5.46875000e-01  1.20457385e-02 
 1.13435000e-05  5.46875000e-01  1.20455853e-02 
 1.13445000e-05  5.46875000e-01  1.20454481e-02 
 1.13455000e-05  5.46875000e-01  1.20452950e-02 
 1.13465000e-05  5.46875000e-01  1.20451579e-02 
 1.13475000e-05  5.46875000e-01  1.20450049e-02 
 1.13485000e-05  5.46875000e-01  1.20448678e-02 
 1.13495000e-05  5.46875000e-01  1.20447149e-02 
 1.13505000e-05  5.46875000e-01  1.20445780e-02 
 1.13515000e-05  5.46875000e-01  1.20444252e-02 
 1.13525000e-05  5.46875000e-01  1.20442883e-02 
 1.13535000e-05  5.46875000e-01  1.20441355e-02 
 1.13545000e-05  5.46875000e-01  1.20439987e-02 
 1.13555000e-05  5.46875000e-01  1.20438461e-02 
 1.13565000e-05  5.46875000e-01  1.20437093e-02 
 1.13575000e-05  5.46875000e-01  1.20435568e-02 
 1.13585000e-05  5.46875000e-01  1.20434201e-02 
 1.13595000e-05  5.46875000e-01  1.20432677e-02 
 1.13605000e-05  5.46875000e-01  1.20431311e-02 
 1.13615000e-05  5.46875000e-01  1.20429788e-02 
 1.13625000e-05  5.46875000e-01  1.20428423e-02 
 1.13635000e-05  5.46875000e-01  1.20426900e-02 
 1.13645000e-05  5.46875000e-01  1.20425536e-02 
 1.13655000e-05  5.46875000e-01  1.20424014e-02 
 1.13665000e-05  5.46875000e-01  1.20422650e-02 
 1.13675000e-05  5.46875000e-01  1.20421129e-02 
 1.13685000e-05  5.46875000e-01  1.20419767e-02 
 1.13695000e-05  5.46875000e-01  1.20418246e-02 
 1.13705000e-05  5.46875000e-01  1.20416885e-02 
 1.13715000e-05  5.46875000e-01  1.20415365e-02 
 1.13725000e-05  5.46875000e-01  1.20414004e-02 
 1.13735000e-05  5.46875000e-01  1.20412486e-02 
 1.13745000e-05  5.46875000e-01  1.20411126e-02 
 1.13755000e-05  5.46875000e-01  1.20409608e-02 
 1.13765000e-05  5.46875000e-01  1.20408249e-02 
 1.13775000e-05  5.46875000e-01  1.20406732e-02 
 1.13785000e-05  5.46875000e-01  1.20405374e-02 
 1.13795000e-05  5.46875000e-01  1.20403858e-02 
 1.13805000e-05  5.46875000e-01  1.20402500e-02 
 1.13815000e-05  5.46875000e-01  1.20400985e-02 
 1.13825000e-05  5.46875000e-01  1.20399628e-02 
 1.13835000e-05  5.46875000e-01  1.20398114e-02 
 1.13845000e-05  5.46875000e-01  1.20396758e-02 
 1.13855000e-05  5.46875000e-01  1.20395244e-02 
 1.13865000e-05  5.46875000e-01  1.20393889e-02 
 1.13875000e-05  5.46875000e-01  1.20392377e-02 
 1.13885000e-05  5.46875000e-01  1.20391022e-02 
 1.13895000e-05  5.46875000e-01  1.20389510e-02 
 1.13905000e-05  5.46875000e-01  1.20388157e-02 
 1.13915000e-05  5.46875000e-01  1.20386646e-02 
 1.13925000e-05  5.46875000e-01  1.20385293e-02 
 1.13935000e-05  5.46875000e-01  1.20383783e-02 
 1.13945000e-05  5.46875000e-01  1.20382431e-02 
 1.13955000e-05  5.46875000e-01  1.20380922e-02 
 1.13965000e-05  5.46875000e-01  1.20379571e-02 
 1.13975000e-05  5.46875000e-01  1.20378062e-02 
 1.13985000e-05  5.46875000e-01  1.20376712e-02 
 1.13995000e-05  5.46875000e-01  1.20375204e-02 
 1.14005000e-05  5.46875000e-01  1.20373855e-02 
 1.14015000e-05  5.46875000e-01  1.20372348e-02 
 1.14025000e-05  5.46875000e-01  1.20370999e-02 
 1.14035000e-05  5.46875000e-01  1.20369493e-02 
 1.14045000e-05  5.46875000e-01  1.20368145e-02 
 1.14055000e-05  5.46875000e-01  1.20366641e-02 
 1.14065000e-05  5.46875000e-01  1.20365293e-02 
 1.14075000e-05  5.46875000e-01  1.20363789e-02 
 1.14085000e-05  5.46875000e-01  1.20362443e-02 
 1.14095000e-05  5.46875000e-01  1.20360939e-02 
 1.14105000e-05  5.46875000e-01  1.20359594e-02 
 1.14115000e-05  5.46875000e-01  1.20358091e-02 
 1.14125000e-05  5.46875000e-01  1.20356746e-02 
 1.14135000e-05  5.46875000e-01  1.20355245e-02 
 1.14145000e-05  5.46875000e-01  1.20353901e-02 
 1.14155000e-05  5.46875000e-01  1.20352400e-02 
 1.14165000e-05  5.46875000e-01  1.20351057e-02 
 1.14175000e-05  5.46875000e-01  1.20349557e-02 
 1.14185000e-05  5.46875000e-01  1.20348214e-02 
 1.14195000e-05  5.46875000e-01  1.20346715e-02 
 1.14205000e-05  5.46875000e-01  1.20345374e-02 
 1.14215000e-05  5.46875000e-01  1.20343875e-02 
 1.14225000e-05  5.46875000e-01  1.20342534e-02 
 1.14235000e-05  5.46875000e-01  1.20341037e-02 
 1.14245000e-05  5.46875000e-01  1.20339697e-02 
 1.14255000e-05  5.46875000e-01  1.20338200e-02 
 1.14265000e-05  5.46875000e-01  1.20336861e-02 
 1.14275000e-05  5.46875000e-01  1.20335365e-02 
 1.14285000e-05  5.46875000e-01  1.20334027e-02 
 1.14295000e-05  5.46875000e-01  1.20332532e-02 
 1.14305000e-05  5.46875000e-01  1.20331194e-02 
 1.14315000e-05  5.46875000e-01  1.20329700e-02 
 1.14325000e-05  5.46875000e-01  1.20328363e-02 
 1.14335000e-05  5.46875000e-01  1.20326870e-02 
 1.14345000e-05  5.46875000e-01  1.20325534e-02 
 1.14355000e-05  5.46875000e-01  1.20324041e-02 
 1.14365000e-05  5.46875000e-01  1.20322706e-02 
 1.14375000e-05  5.46875000e-01  1.20321214e-02 
 1.14385000e-05  5.46875000e-01  1.20319879e-02 
 1.14395000e-05  5.46875000e-01  1.20318389e-02 
 1.14405000e-05  5.46875000e-01  1.20317055e-02 
 1.14415000e-05  5.46875000e-01  1.20315565e-02 
 1.14425000e-05  5.46875000e-01  1.20314232e-02 
 1.14435000e-05  5.46875000e-01  1.20312743e-02 
 1.14445000e-05  5.46875000e-01  1.20311410e-02 
 1.14455000e-05  5.46875000e-01  1.20309922e-02 
 1.14465000e-05  5.46875000e-01  1.20308591e-02 
 1.14475000e-05  5.46875000e-01  1.20307103e-02 
 1.14485000e-05  5.46875000e-01  1.20305772e-02 
 1.14495000e-05  5.46875000e-01  1.20304286e-02 
 1.14505000e-05  5.46875000e-01  1.20302956e-02 
 1.14515000e-05  5.46875000e-01  1.20301470e-02 
 1.14525000e-05  5.46875000e-01  1.20300141e-02 
 1.14535000e-05  5.46875000e-01  1.20298656e-02 
 1.14545000e-05  5.46875000e-01  1.20297327e-02 
 1.14555000e-05  5.46875000e-01  1.20295843e-02 
 1.14565000e-05  5.46875000e-01  1.20294516e-02 
 1.14575000e-05  5.46875000e-01  1.20293032e-02 
 1.14585000e-05  5.46875000e-01  1.20291705e-02 
 1.14595000e-05  5.46875000e-01  1.20290223e-02 
 1.14605000e-05  5.46875000e-01  1.20288897e-02 
 1.14615000e-05  5.46875000e-01  1.20287415e-02 
 1.14625000e-05  5.46875000e-01  1.20286090e-02 
 1.14635000e-05  5.46875000e-01  1.20284609e-02 
 1.14645000e-05  5.46875000e-01  1.20283284e-02 
 1.14655000e-05  5.46875000e-01  1.20281804e-02 
 1.14665000e-05  5.46875000e-01  1.20280480e-02 
 1.14675000e-05  5.46875000e-01  1.20279001e-02 
 1.14685000e-05  5.46875000e-01  1.20277678e-02 
 1.14695000e-05  5.46875000e-01  1.20276200e-02 
 1.14705000e-05  5.46875000e-01  1.20274877e-02 
 1.14715000e-05  5.46875000e-01  1.20273400e-02 
 1.14725000e-05  5.46875000e-01  1.20272078e-02 
 1.14735000e-05  5.46875000e-01  1.20270601e-02 
 1.14745000e-05  5.46875000e-01  1.20269281e-02 
 1.14755000e-05  5.46875000e-01  1.20267805e-02 
 1.14765000e-05  5.46875000e-01  1.20266485e-02 
 1.14775000e-05  5.46875000e-01  1.20265010e-02 
 1.14785000e-05  5.46875000e-01  1.20263690e-02 
 1.14795000e-05  5.46875000e-01  1.20262216e-02 
 1.14805000e-05  5.46875000e-01  1.20260898e-02 
 1.14815000e-05  5.46875000e-01  1.20259424e-02 
 1.14825000e-05  5.46875000e-01  1.20258106e-02 
 1.14835000e-05  5.46875000e-01  1.20256634e-02 
 1.14845000e-05  5.46875000e-01  1.20255317e-02 
 1.14855000e-05  5.46875000e-01  1.20253845e-02 
 1.14865000e-05  5.46875000e-01  1.20252529e-02 
 1.14875000e-05  5.46875000e-01  1.20251058e-02 
 1.14885000e-05  5.46875000e-01  1.20249742e-02 
 1.14895000e-05  5.46875000e-01  1.20248272e-02 
 1.14905000e-05  5.46875000e-01  1.20246957e-02 
 1.14915000e-05  5.46875000e-01  1.20245488e-02 
 1.14925000e-05  5.46875000e-01  1.20244174e-02 
 1.14935000e-05  5.46875000e-01  1.20242705e-02 
 1.14945000e-05  5.46875000e-01  1.20241392e-02 
 1.14955000e-05  5.46875000e-01  1.20239924e-02 
 1.14965000e-05  5.46875000e-01  1.20238612e-02 
 1.14975000e-05  5.46875000e-01  1.20237145e-02 
 1.14985000e-05  5.46875000e-01  1.20235833e-02 
 1.14995000e-05  5.46875000e-01  1.20234367e-02 
 1.15005000e-05  5.46875000e-01  1.20233056e-02 
 1.15015000e-05  5.46875000e-01  1.20231590e-02 
 1.15025000e-05  5.46875000e-01  1.20230280e-02 
 1.15035000e-05  5.46875000e-01  1.20228816e-02 
 1.15045000e-05  5.46875000e-01  1.20227506e-02 
 1.15055000e-05  5.46875000e-01  1.20226042e-02 
 1.15065000e-05  5.46875000e-01  1.20224734e-02 
 1.15075000e-05  5.46875000e-01  1.20223271e-02 
 1.15085000e-05  5.46875000e-01  1.20221963e-02 
 1.15095000e-05  5.46875000e-01  1.20220501e-02 
 1.15105000e-05  5.46875000e-01  1.20219194e-02 
 1.15115000e-05  5.46875000e-01  1.20217732e-02 
 1.15125000e-05  5.46875000e-01  1.20216426e-02 
 1.15135000e-05  5.46875000e-01  1.20214965e-02 
 1.15145000e-05  5.46875000e-01  1.20213660e-02 
 1.15155000e-05  5.46875000e-01  1.20212199e-02 
 1.15165000e-05  5.46875000e-01  1.20210895e-02 
 1.15175000e-05  5.46875000e-01  1.20209436e-02 
 1.15185000e-05  5.46875000e-01  1.20208132e-02 
 1.15195000e-05  5.46875000e-01  1.20206673e-02 
 1.15205000e-05  5.46875000e-01  1.20205370e-02 
 1.15215000e-05  5.46875000e-01  1.20203912e-02 
 1.15225000e-05  5.46875000e-01  1.20202610e-02 
 1.15235000e-05  5.46875000e-01  1.20201153e-02 
 1.15245000e-05  5.46875000e-01  1.20199851e-02 
 1.15255000e-05  5.46875000e-01  1.20198395e-02 
 1.15265000e-05  5.46875000e-01  1.20197094e-02 
 1.15275000e-05  5.46875000e-01  1.20195639e-02 
 1.15285000e-05  5.46875000e-01  1.20194339e-02 
 1.15295000e-05  5.46875000e-01  1.20192884e-02 
 1.15305000e-05  5.46875000e-01  1.20191585e-02 
 1.15315000e-05  5.46875000e-01  1.20190131e-02 
 1.15325000e-05  5.46875000e-01  1.20188832e-02 
 1.15335000e-05  5.46875000e-01  1.20187379e-02 
 1.15345000e-05  5.46875000e-01  1.20186082e-02 
 1.15355000e-05  5.46875000e-01  1.20184629e-02 
 1.15365000e-05  5.46875000e-01  1.20183332e-02 
 1.15375000e-05  5.46875000e-01  1.20181881e-02 
 1.15385000e-05  5.46875000e-01  1.20180584e-02 
 1.15395000e-05  5.46875000e-01  1.20179134e-02 
 1.15405000e-05  5.46875000e-01  1.20177838e-02 
 1.15415000e-05  5.46875000e-01  1.20176388e-02 
 1.15425000e-05  5.46875000e-01  1.20175093e-02 
 1.15435000e-05  5.46875000e-01  1.20173644e-02 
 1.15445000e-05  5.46875000e-01  1.20172350e-02 
 1.15455000e-05  5.46875000e-01  1.20170902e-02 
 1.15465000e-05  5.46875000e-01  1.20169608e-02 
 1.15475000e-05  5.46875000e-01  1.20168161e-02 
 1.15485000e-05  5.46875000e-01  1.20166868e-02 
 1.15495000e-05  5.46875000e-01  1.20165421e-02 
 1.15505000e-05  5.46875000e-01  1.20164129e-02 
 1.15515000e-05  5.46875000e-01  1.20162683e-02 
 1.15525000e-05  5.46875000e-01  1.20161392e-02 
 1.15535000e-05  5.46875000e-01  1.20159947e-02 
 1.15545000e-05  5.46875000e-01  1.20158657e-02 
 1.15555000e-05  5.46875000e-01  1.20157212e-02 
 1.15565000e-05  5.46875000e-01  1.20155922e-02 
 1.15575000e-05  5.46875000e-01  1.20154479e-02 
 1.15585000e-05  5.46875000e-01  1.20153190e-02 
 1.15595000e-05  5.46875000e-01  1.20151747e-02 
 1.15605000e-05  5.46875000e-01  1.20150459e-02 
 1.15615000e-05  5.46875000e-01  1.20149017e-02 
 1.15625000e-05  5.46875000e-01  1.20147729e-02 
 1.15635000e-05  5.46875000e-01  1.20146288e-02 
 1.15645000e-05  5.46875000e-01  1.20145001e-02 
 1.15655000e-05  5.46875000e-01  1.20143560e-02 
 1.15665000e-05  5.46875000e-01  1.20142274e-02 
 1.15675000e-05  5.46875000e-01  1.20140835e-02 
 1.15685000e-05  5.46875000e-01  1.20139549e-02 
 1.15695000e-05  5.46875000e-01  1.20138110e-02 
 1.15705000e-05  5.46875000e-01  1.20136826e-02 
 1.15715000e-05  5.46875000e-01  1.20135387e-02 
 1.15725000e-05  5.46875000e-01  1.20134104e-02 
